station_id,station_name,sensor,url,date,min,max,median,q1,q3,stdev,count
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-13T00:00:00.000Z,16.95,29.18,19.91,19.1,22.65,3.638,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-14T00:00:00.000Z,5.53,32.01,19.85,14.08,24.68,7.066,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-15T00:00:00.000Z,3.17,28.64,10.35,6.68,16.45,6.994,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-16T00:00:00.000Z,3.02,20.22,6.69,3.87,11.18,5.249,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-17T00:00:00.000Z,0.13,10.49,4.91,1.66,7.09,3.178,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-18T00:00:00.000Z,1.13,23.12,4.55,2.15,8.5,6.209,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-19T00:00:00.000Z,0.3,12.78,2.72,1.38,6.7,3.937,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-20T00:00:00.000Z,0.38,11.42,4.38,2.21,5.32,2.735,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-21T00:00:00.000Z,0.45,34,11.53,2.86,17.07,9.812,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-22T00:00:00.000Z,2.75,21.34,9.4,4.83,16.64,5.823,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-23T00:00:00.000Z,2.18,19.86,7.02,4.95,12.48,5.569,21
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-24T00:00:00.000Z,0.43,7.09,1.44,0.91,5.31,2.272,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-25T00:00:00.000Z,1.41,44.31,6.43,4.37,11.36,9.358,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-26T00:00:00.000Z,3.36,57.98,20.17,9.91,29.37,13.411,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-27T00:00:00.000Z,9.5,66.45,22.29,17.5,28.6,15.538,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-28T00:00:00.000Z,9.84,44.1,24.02,17.72,27.22,7.674,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-29T00:00:00.000Z,19.32,54.86,28.87,25.94,37.97,9.533,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-11-30T00:00:00.000Z,6.96,37.64,22.85,18.84,25.27,7.147,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-01T00:00:00.000Z,17.63,76.34,20.76,19.48,28.67,15.44,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-02T00:00:00.000Z,15.23,55.71,24.84,20.73,37.15,12.088,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-03T00:00:00.000Z,0.39,45.26,8.68,1.41,17.95,12.758,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-04T00:00:00.000Z,4.73,14.94,7.05,5.76,10.06,2.612,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-05T00:00:00.000Z,3.64,33.72,10.54,5.62,14.43,7.735,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-06T00:00:00.000Z,5.74,31.32,14.69,8.94,19.8,7.085,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-07T00:00:00.000Z,1,28.57,6.26,3.38,11.46,8.153,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-08T00:00:00.000Z,0.18,30.11,6.97,2.78,12.65,8.045,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-09T00:00:00.000Z,1.37,23.96,9.41,5.25,16.22,6.308,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-10T00:00:00.000Z,0.45,24.5,5.99,2.13,15.11,7.344,25
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-11T00:00:00.000Z,0.72,13.11,4.95,3.02,6.57,2.791,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-12T00:00:00.000Z,3.72,32.96,12.98,8.91,19.36,7.645,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-13T00:00:00.000Z,3.83,35.19,16.51,7.67,26.33,9.569,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-14T00:00:00.000Z,1.4,20.19,6.87,3.9,10.36,4.651,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-15T00:00:00.000Z,1.37,80.45,16.43,3.57,37.02,23.561,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-16T00:00:00.000Z,0.02,19.05,2.58,0.91,5.24,4.351,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-17T00:00:00.000Z,2,34.53,8.47,3.89,14.9,8.58,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-18T00:00:00.000Z,2.17,24.63,8.5,3.92,14.2,6.829,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-19T00:00:00.000Z,1.69,35.92,19.29,7.84,27.41,10.85,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-20T00:00:00.000Z,5.99,42.09,28.92,11.99,33.97,11.506,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-21T00:00:00.000Z,0.84,32.79,9.72,4.51,21.31,10.322,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-22T00:00:00.000Z,0.23,21.68,3.78,1.32,7.21,5.887,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-23T00:00:00.000Z,2.06,40.89,5.31,3.43,10.06,10.062,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-24T00:00:00.000Z,3.88,112.9,27.49,11.38,65.25,34.99,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-25T00:00:00.000Z,3.72,30.31,14.36,11.54,21.96,7.125,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-26T00:00:00.000Z,3.63,66.31,43.52,8.94,55.99,23.447,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-27T00:00:00.000Z,5.05,45.8,15.31,9.59,22.42,9.072,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-28T00:00:00.000Z,5.87,68.34,15.11,10.54,24.24,16.474,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-29T00:00:00.000Z,9.41,88.27,24.69,20.1,34.09,20.138,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-30T00:00:00.000Z,18.64,63.27,24.12,22.34,26.24,8.874,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2025-12-31T00:00:00.000Z,21.93,230.2,81.15,33,144.01,63.155,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-01T00:00:00.000Z,5.35,58.04,17.63,9.94,49.27,18.661,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-02T00:00:00.000Z,0.38,19.02,4.46,1.46,12.44,6.03,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-03T00:00:00.000Z,0,6.37,0.99,0.15,1.38,1.717,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-04T00:00:00.000Z,0.27,17.5,3.07,2.27,7.58,5.276,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-05T00:00:00.000Z,3.88,44.97,15.54,11.02,18.37,9.189,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-06T00:00:00.000Z,0.18,18.05,3.52,1.61,7.08,4.332,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-07T00:00:00.000Z,2.98,25.17,14.43,5.05,19.38,7.194,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-08T00:00:00.000Z,0.53,28.03,5.08,2.67,11.92,7.445,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-09T00:00:00.000Z,0.2,7.25,2.19,1.3,4.44,2.158,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-10T00:00:00.000Z,3.03,41.16,12.95,5.89,27.89,11.962,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-11T00:00:00.000Z,0.01,20.59,6.94,0.52,14.97,7.53,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-12T00:00:00.000Z,1.49,17.14,4.42,3.33,8.23,4.443,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-13T00:00:00.000Z,3.33,43.39,13.72,8.25,28.16,11.67,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-14T00:00:00.000Z,3.27,34.79,12.12,8.66,19.38,8.256,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-15T00:00:00.000Z,4,36.04,24.07,12.32,29.74,10.227,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-16T00:00:00.000Z,5.55,44,19.01,15.04,27.61,10.326,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-17T00:00:00.000Z,9.75,61.81,28.89,24.6,38.22,12.592,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-18T00:00:00.000Z,21.59,55.89,31.32,23.76,42.29,10.55,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-19T00:00:00.000Z,15.3,40.65,23.09,19.39,29.3,7.273,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-20T00:00:00.000Z,11.5,29.81,22.23,18.8,26.18,5.216,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-21T00:00:00.000Z,4.97,39.11,14.7,10.76,28.55,10.955,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-22T00:00:00.000Z,1.59,26.31,9.18,5.55,18.94,7.933,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-23T00:00:00.000Z,5.7,45.34,11.69,8.55,20.42,9.658,22
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-24T00:00:00.000Z,3.23,28.78,9.67,5.35,17.05,7.279,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-25T00:00:00.000Z,4.21,64.04,27.28,9.24,30.52,15.481,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-26T00:00:00.000Z,2.14,28.96,9.61,4.55,16.27,7.939,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-27T00:00:00.000Z,4.32,33.95,14.93,8.8,21.8,8.47,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-28T00:00:00.000Z,6.44,58.86,29.21,13.02,32.25,13.168,20
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-29T00:00:00.000Z,5.01,55.74,24.37,14.22,30.83,12.874,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-30T00:00:00.000Z,20,65.13,25.23,21.84,29.52,8.669,25
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-01-31T00:00:00.000Z,7.96,61.96,22.66,16.73,33.86,13.332,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-01T00:00:00.000Z,8.48,59.2,18.8,14.58,25.18,11.16,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-02T00:00:00.000Z,7.61,34,17.01,9.65,21,6.767,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-03T00:00:00.000Z,6.14,80.75,32.03,12.86,53.68,23.166,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-04T00:00:00.000Z,6.37,65.33,19.95,11.07,32.52,16.046,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-05T00:00:00.000Z,6.63,49.09,17.94,15.72,21.76,9.535,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-06T00:00:00.000Z,2.15,31.16,8.25,6.72,13.64,7.355,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-07T00:00:00.000Z,0.57,22.68,2.76,1.32,7.56,6.523,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-08T00:00:00.000Z,0,3.08,1.36,0.09,2,0.96,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-09T00:00:00.000Z,0.52,23.34,4.13,2.82,6.22,4.613,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-10T00:00:00.000Z,4.71,36.03,11.34,6.57,22.7,8.495,23
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-11T00:00:00.000Z,2.1,32.65,12.35,7.89,17.77,7.097,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-12T00:00:00.000Z,2.31,51.54,13.91,7.29,24.6,13.297,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-13T00:00:00.000Z,2.17,25.84,6.1,3.84,14.43,6.911,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-14T00:00:00.000Z,6.06,67.11,17.71,12.97,25.91,16.808,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-15T00:00:00.000Z,1.2,25.14,7.61,4.26,10.91,5.172,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-16T00:00:00.000Z,8.22,37.04,20.14,11.49,26.65,8.604,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-17T00:00:00.000Z,14.03,45.15,24.35,18.8,32.32,8.471,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-18T00:00:00.000Z,2.72,41.94,9.9,6.3,21.31,10.246,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-19T00:00:00.000Z,7.36,30.15,12.83,8.84,21.02,7.081,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-20T00:00:00.000Z,7.75,31.34,24.05,18.47,28.32,6.872,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-21T00:00:00.000Z,8.26,53.1,30.81,20.05,41.47,13.193,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-22T00:00:00.000Z,18.09,50.07,24.23,22.35,25.69,6.507,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-23T00:00:00.000Z,6.01,40.35,20.84,12.8,27.23,9.076,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-24T00:00:00.000Z,7.71,43.12,30.03,20.91,32.97,9.547,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-25T00:00:00.000Z,12.14,30.76,22.36,19.6,26.93,4.681,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-26T00:00:00.000Z,15.33,38.74,20.16,17.18,22.17,5.713,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-27T00:00:00.000Z,20.65,86.74,30.18,25.55,43.54,14.433,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-02-28T00:00:00.000Z,11.45,47.26,23.48,17.01,27.68,8.587,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-01T00:00:00.000Z,1.02,31.56,13.3,5.04,15.25,7.063,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-02T00:00:00.000Z,4.3,36.86,23.94,11.37,30.16,10.017,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-03T00:00:00.000Z,14,33.83,19.8,17.07,23.2,4.592,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-04T00:00:00.000Z,16.26,30.56,25.16,21.69,26.73,3.517,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-05T00:00:00.000Z,6.27,34.75,26.22,11.42,28.26,9.031,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-06T00:00:00.000Z,13.4,48.01,24.73,18.84,28.97,9.188,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-07T00:00:00.000Z,17.5,44.38,21.18,19.19,22.99,6.029,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-08T00:00:00.000Z,1.02,21.92,3.97,2.34,7.09,5.508,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-09T00:00:00.000Z,3.79,29.45,8.71,5.75,17.8,7.831,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-10T00:00:00.000Z,12.11,42.21,25.39,15.53,27.86,7.519,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-11T00:00:00.000Z,13.4,52.38,24.27,21,28.06,9.089,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-12T00:00:00.000Z,0.23,38.42,17.22,3.76,21.72,10.577,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-13T00:00:00.000Z,4.04,22.97,9.16,5.83,11.73,5.203,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-14T00:00:00.000Z,9.34,33.54,25.9,13.04,29.42,8.444,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-15T00:00:00.000Z,7.86,25.62,14.77,12.22,19.61,4.665,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-16T00:00:00.000Z,4.32,33.04,13.46,8.02,23.88,9.254,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-17T00:00:00.000Z,4.26,61.18,21.99,9.89,29.76,16.14,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-18T00:00:00.000Z,14,35.22,19.02,16.39,21.37,4.623,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-19T00:00:00.000Z,13.98,40.85,21.93,18.19,25.73,6.563,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-20T00:00:00.000Z,16.36,44.51,20.13,18.77,22.68,7.336,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-21T00:00:00.000Z,15.98,45.21,21.49,20.21,25.29,6.197,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-22T00:00:00.000Z,10.71,40.79,22.7,15.75,32,9.989,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-23T00:00:00.000Z,18.92,43.97,25.15,23.29,30.4,6.111,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-24T00:00:00.000Z,10.54,37.84,21.97,15.08,26.06,7.149,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-25T00:00:00.000Z,7.5,28.19,20.67,10.59,22.27,6.436,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-26T00:00:00.000Z,9.27,26.59,18.05,13.07,20.85,4.802,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-27T00:00:00.000Z,20.1,31.8,24.12,22.74,25.52,3.114,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-28T00:00:00.000Z,22.15,59.15,31.03,26.42,33.72,9.053,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-29T00:00:00.000Z,21.21,35.54,29.19,25.65,31.85,3.969,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-30T00:00:00.000Z,26.83,35.25,29.19,27.95,30.64,2.337,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-03-31T00:00:00.000Z,21.85,46.69,32.35,29.88,35.26,5.083,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-04-01T00:00:00.000Z,9.27,32.85,24.63,15.35,29.97,7.621,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-04-02T00:00:00.000Z,11.25,30.95,19.68,16.57,24.01,5.126,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-04-03T00:00:00.000Z,15.67,31.02,19.45,16.96,21.56,3.626,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-04-04T00:00:00.000Z,19.7,65.59,26.32,23.96,29.35,11.15,24
544786,"Caloocan Sports Complex, District 1, Philippines","Clarity/dmrbb2026","https://aqicn.org/station/@544786/",2026-04-05T00:00:00.000Z,22.47,49.25,36.39,30,42.78,7.055,24
