location_name,location_id,sensor_id,utc_timestamp,local_timestamp,pm25_value,parameter,unit
Near Puregold Tayuman,6303935,15922109,2026-05-22T03:00:00Z,2026-05-22T11:00:00+08:00,9.77,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T04:00:00Z,2026-05-22T12:00:00+08:00,8.25,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T07:00:00Z,2026-05-22T15:00:00+08:00,9.13,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T08:00:00Z,2026-05-22T16:00:00+08:00,7.38,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T09:00:00Z,2026-05-22T17:00:00+08:00,17.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T10:00:00Z,2026-05-22T18:00:00+08:00,9.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T11:00:00Z,2026-05-22T19:00:00+08:00,17.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T12:00:00Z,2026-05-22T20:00:00+08:00,19.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T13:00:00Z,2026-05-22T21:00:00+08:00,15.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T14:00:00Z,2026-05-22T22:00:00+08:00,14.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T15:00:00Z,2026-05-22T23:00:00+08:00,11.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T16:00:00Z,2026-05-23T00:00:00+08:00,10.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T17:00:00Z,2026-05-23T01:00:00+08:00,9.07,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T19:00:00Z,2026-05-23T03:00:00+08:00,15.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T20:00:00Z,2026-05-23T04:00:00+08:00,12.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T21:00:00Z,2026-05-23T05:00:00+08:00,7.81,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-22T23:00:00Z,2026-05-23T07:00:00+08:00,22.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T00:00:00Z,2026-05-23T08:00:00+08:00,13.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T01:00:00Z,2026-05-23T09:00:00+08:00,11.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T02:00:00Z,2026-05-23T10:00:00+08:00,22.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T03:00:00Z,2026-05-23T11:00:00+08:00,10.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T04:00:00Z,2026-05-23T12:00:00+08:00,9.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T05:00:00Z,2026-05-23T13:00:00+08:00,15.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T06:00:00Z,2026-05-23T14:00:00+08:00,11.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T07:00:00Z,2026-05-23T15:00:00+08:00,15.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T08:00:00Z,2026-05-23T16:00:00+08:00,14.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T11:00:00Z,2026-05-23T19:00:00+08:00,33.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T12:00:00Z,2026-05-23T20:00:00+08:00,29.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T13:00:00Z,2026-05-23T21:00:00+08:00,28.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T14:00:00Z,2026-05-23T22:00:00+08:00,33.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T15:00:00Z,2026-05-23T23:00:00+08:00,30.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T16:00:00Z,2026-05-24T00:00:00+08:00,23.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T19:00:00Z,2026-05-24T03:00:00+08:00,29.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T20:00:00Z,2026-05-24T04:00:00+08:00,27.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-23T23:00:00Z,2026-05-24T07:00:00+08:00,49.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T00:00:00Z,2026-05-24T08:00:00+08:00,43.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T01:00:00Z,2026-05-24T09:00:00+08:00,28.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T02:00:00Z,2026-05-24T10:00:00+08:00,42.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T03:00:00Z,2026-05-24T11:00:00+08:00,56.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T06:00:00Z,2026-05-24T14:00:00+08:00,21.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T07:00:00Z,2026-05-24T15:00:00+08:00,19.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T08:00:00Z,2026-05-24T16:00:00+08:00,13.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T09:00:00Z,2026-05-24T17:00:00+08:00,11.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T10:00:00Z,2026-05-24T18:00:00+08:00,14.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T11:00:00Z,2026-05-24T19:00:00+08:00,11.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T13:00:00Z,2026-05-24T21:00:00+08:00,20.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T14:00:00Z,2026-05-24T22:00:00+08:00,22.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T15:00:00Z,2026-05-24T23:00:00+08:00,15.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T16:00:00Z,2026-05-25T00:00:00+08:00,8.43,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T17:00:00Z,2026-05-25T01:00:00+08:00,10.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T18:00:00Z,2026-05-25T02:00:00+08:00,5.14,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T19:00:00Z,2026-05-25T03:00:00+08:00,5.47,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T20:00:00Z,2026-05-25T04:00:00+08:00,13.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-24T21:00:00Z,2026-05-25T05:00:00+08:00,15.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T00:00:00Z,2026-05-25T08:00:00+08:00,38.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T01:00:00Z,2026-05-25T09:00:00+08:00,23.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T02:00:00Z,2026-05-25T10:00:00+08:00,16.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T03:00:00Z,2026-05-25T11:00:00+08:00,26.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T04:00:00Z,2026-05-25T12:00:00+08:00,20.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T05:00:00Z,2026-05-25T13:00:00+08:00,15.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T06:00:00Z,2026-05-25T14:00:00+08:00,15.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T07:00:00Z,2026-05-25T15:00:00+08:00,10.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T09:00:00Z,2026-05-25T17:00:00+08:00,16.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T10:00:00Z,2026-05-25T18:00:00+08:00,17.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T11:00:00Z,2026-05-25T19:00:00+08:00,27.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T12:00:00Z,2026-05-25T20:00:00+08:00,25.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T14:00:00Z,2026-05-25T22:00:00+08:00,31.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T15:00:00Z,2026-05-25T23:00:00+08:00,21.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T16:00:00Z,2026-05-26T00:00:00+08:00,35.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T17:00:00Z,2026-05-26T01:00:00+08:00,29.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T18:00:00Z,2026-05-26T02:00:00+08:00,8.44,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T19:00:00Z,2026-05-26T03:00:00+08:00,7.03,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-25T23:00:00Z,2026-05-26T07:00:00+08:00,8.88,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T00:00:00Z,2026-05-26T08:00:00+08:00,7.99,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T01:00:00Z,2026-05-26T09:00:00+08:00,30.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T02:00:00Z,2026-05-26T10:00:00+08:00,26.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T03:00:00Z,2026-05-26T11:00:00+08:00,29.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T04:00:00Z,2026-05-26T12:00:00+08:00,33.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T06:00:00Z,2026-05-26T14:00:00+08:00,32.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T07:00:00Z,2026-05-26T15:00:00+08:00,31.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T08:00:00Z,2026-05-26T16:00:00+08:00,28.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T10:00:00Z,2026-05-26T18:00:00+08:00,38.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T11:00:00Z,2026-05-26T19:00:00+08:00,37.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T12:00:00Z,2026-05-26T20:00:00+08:00,36.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T15:00:00Z,2026-05-26T23:00:00+08:00,35.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T16:00:00Z,2026-05-27T00:00:00+08:00,30.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T17:00:00Z,2026-05-27T01:00:00+08:00,36.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T18:00:00Z,2026-05-27T02:00:00+08:00,31.0,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T19:00:00Z,2026-05-27T03:00:00+08:00,28.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-26T23:00:00Z,2026-05-27T07:00:00+08:00,22.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T00:00:00Z,2026-05-27T08:00:00+08:00,27.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T01:00:00Z,2026-05-27T09:00:00+08:00,35.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T03:00:00Z,2026-05-27T11:00:00+08:00,33.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T04:00:00Z,2026-05-27T12:00:00+08:00,38.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T05:00:00Z,2026-05-27T13:00:00+08:00,36.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T06:00:00Z,2026-05-27T14:00:00+08:00,35.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T07:00:00Z,2026-05-27T15:00:00+08:00,36.1,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T08:00:00Z,2026-05-27T16:00:00+08:00,35.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T12:00:00Z,2026-05-27T20:00:00+08:00,30.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T13:00:00Z,2026-05-27T21:00:00+08:00,30.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T14:00:00Z,2026-05-27T22:00:00+08:00,29.3,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T16:00:00Z,2026-05-28T00:00:00+08:00,34.5,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T19:00:00Z,2026-05-28T03:00:00+08:00,33.8,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T20:00:00Z,2026-05-28T04:00:00+08:00,31.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T21:00:00Z,2026-05-28T05:00:00+08:00,39.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T22:00:00Z,2026-05-28T06:00:00+08:00,44.2,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-27T23:00:00Z,2026-05-28T07:00:00+08:00,50.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-28T00:00:00Z,2026-05-28T08:00:00+08:00,36.7,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-28T06:00:00Z,2026-05-28T14:00:00+08:00,67.4,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-28T07:00:00Z,2026-05-28T15:00:00+08:00,80.9,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-28T12:00:00Z,2026-05-28T20:00:00+08:00,39.6,PM2.5,µg/m³
Near Puregold Tayuman,6303935,15922109,2026-05-28T13:00:00Z,2026-05-28T21:00:00+08:00,34.3,PM2.5,µg/m³
